urn:cts:latinLit:phi0893.phi003:5.31	exhauriebat, ingemens laboribus,
urn:cts:latinLit:phi0893.phi003:5.32	quo posset infossus puer
urn:cts:latinLit:phi0893.phi003:5.33	longo die bis terque mutatae dapis
urn:cts:latinLit:phi0893.phi003:5.34	inemori spectaculo,
urn:cts:latinLit:phi0893.phi003:5.35	cum promineret ore, quantum exstant aqua
urn:cts:latinLit:phi0893.phi003:5.36	suspensa mento corpora;
urn:cts:latinLit:phi0893.phi003:5.37	exsucta uti medulla et aridum iecur
urn:cts:latinLit:phi0893.phi003:5.38	amoris esset poculum,
urn:cts:latinLit:phi0893.phi003:5.39	interminato cum semel fixae cibo
urn:cts:latinLit:phi0893.phi003:5.40	intabuissent pupulae.
urn:cts:latinLit:phi0893.phi003:5.41	non defuisse masculae libidinis
urn:cts:latinLit:phi0893.phi003:5.42	Ariminensem Foliam
urn:cts:latinLit:phi0893.phi003:5.43	et otiosa credidit Neapolis
urn:cts:latinLit:phi0893.phi003:5.44	et omne vicinum oppidum,
urn:cts:latinLit:phi0893.phi003:5.45	quae sidera excantata voce Thessala
urn:cts:latinLit:phi0893.phi003:5.46	lunamque caelo deripit.
urn:cts:latinLit:phi0893.phi003:5.47	hic inresectum saeva dente livido
urn:cts:latinLit:phi0893.phi003:5.48	Canidia rodens pollicem
urn:cts:latinLit:phi0893.phi003:5.49	quid dixit aut quid tacuit? "o rebus meis
urn:cts:latinLit:phi0893.phi003:5.50	non infideles arbitrae,
urn:cts:latinLit:phi0893.phi003:5.51	Nox et Diana, quae silentium regis,
urn:cts:latinLit:phi0893.phi003:5.52	arcana cum fiunt sacra,
urn:cts:latinLit:phi0893.phi003:5.53	nunc, nunc adeste, nunc in hostilis domos
urn:cts:latinLit:phi0893.phi003:5.54	iram atque numen vertite.
urn:cts:latinLit:phi0893.phi003:5.55	formidulosis cum latent silvis ferae
urn:cts:latinLit:phi0893.phi003:5.56	dulci sopore languidae,
urn:cts:latinLit:phi0893.phi003:5.57	senem, quod omnes rideant, adulterum
urn:cts:latinLit:phi0893.phi003:5.58	latrent Suburanae canes
urn:cts:latinLit:phi0893.phi003:5.59	nardo perunctum, quale non perfectius
urn:cts:latinLit:phi0893.phi003:5.60	meae laborarint manus.
urn:cts:latinLit:phi0893.phi003:5.61	quid accidit? cur dira barbarae minus
urn:cts:latinLit:phi0893.phi003:5.62	venena Medeae valent,
urn:cts:latinLit:phi0893.phi003:5.63	quibus Superbam fugit ulta paelicem,
urn:cts:latinLit:phi0893.phi003:5.64	magni Creontis filiam,
urn:cts:latinLit:phi0893.phi003:5.65	cum palla, tabo munus imbutum, novam
urn:cts:latinLit:phi0893.phi003:5.66	incendio nuptam abstulit?
urn:cts:latinLit:phi0893.phi003:5.67	atqui nec herba nec latens in asperis
urn:cts:latinLit:phi0893.phi003:5.68	radix fefellit me locis.
urn:cts:latinLit:phi0893.phi003:5.69	indormit unctis omnium cubilibus
urn:cts:latinLit:phi0893.phi003:5.70	oblivione paelicum?
urn:cts:latinLit:phi0893.phi003:5.71	a, a, solutus ambulat veneficae
urn:cts:latinLit:phi0893.phi003:5.72	scientioris carmine.
urn:cts:latinLit:phi0893.phi003:5.73	non usitatis, Vare, potionibus,
urn:cts:latinLit:phi0893.phi003:5.74	o multa fleturum caput,
urn:cts:latinLit:phi0893.phi003:5.75	ad me recurres nec vocata mens tua
urn:cts:latinLit:phi0893.phi003:5.76	Marsis redibit vocibus.
urn:cts:latinLit:phi0893.phi003:5.77	maius parabo, maius infundam tibi
urn:cts:latinLit:phi0893.phi003:5.78	fastidienti poculum
urn:cts:latinLit:phi0893.phi003:5.79	priusque caelum Sidet inferius mari
urn:cts:latinLit:phi0893.phi003:5.80	tellure porrecta super
urn:cts:latinLit:phi0893.phi003:5.81	quam non amore sic meo flagres uti
urn:cts:latinLit:phi0893.phi003:5.82	bitumen atris ignibus."
urn:cts:latinLit:phi0893.phi003:5.83	sub haec puer iam non, ut ante, mollibus
urn:cts:latinLit:phi0893.phi003:5.84	lenire verbis inpias,
urn:cts:latinLit:phi0893.phi003:5.85	sed dubius unde rumperet silentium,
urn:cts:latinLit:phi0893.phi003:5.86	misit Thyesteas preces:
urn:cts:latinLit:phi0893.phi003:5.87	"venena maga non fas nefasque, non valent
urn:cts:latinLit:phi0893.phi003:5.88	convertere humanam vicem.
urn:cts:latinLit:phi0893.phi003:5.89	diris agam vos: dira detestatio
urn:cts:latinLit:phi0893.phi003:5.90	nulla expiatur victima.
urn:cts:latinLit:phi0893.phi003:5.91	quin, ubi perire iussus exspiravero,
urn:cts:latinLit:phi0893.phi003:5.92	nocturnus occurram Furor
urn:cts:latinLit:phi0893.phi003:5.93	petamque voltus umbra curvis unguibus,
urn:cts:latinLit:phi0893.phi003:5.94	quae vis deorum est Manium,
urn:cts:latinLit:phi0893.phi003:5.95	et inquietis adsidens praecordiis
urn:cts:latinLit:phi0893.phi003:5.96	pavore somnos auferam.
urn:cts:latinLit:phi0893.phi003:5.97	vos turba vicatim hinc et hinc saxis petens
urn:cts:latinLit:phi0893.phi003:5.98	contundet obscaenas anus;
urn:cts:latinLit:phi0893.phi003:5.99	post insepulta membra different lupi
urn:cts:latinLit:phi0893.phi003:5.100	et Esquilinae alites
urn:cts:latinLit:phi0893.phi003:5.101	neque hoc parentes, heu mihi superstites,
urn:cts:latinLit:phi0893.phi003:5.102	effugerit spectaculum."

urn:cts:latinLit:phi0893.phi003:6.1	Quid inmerentis hospites vexas, canis
urn:cts:latinLit:phi0893.phi003:6.2	ignavos adversum lupos?
urn:cts:latinLit:phi0893.phi003:6.3	quin huc inanis, si potes, vertis minas
urn:cts:latinLit:phi0893.phi003:6.4	et me remorsurum petis?
urn:cts:latinLit:phi0893.phi003:6.5	nam qualis aut Molossus aut fulvos Lacon,
urn:cts:latinLit:phi0893.phi003:6.6	amica vis pastoribus,
urn:cts:latinLit:phi0893.phi003:6.7	agam per altas aure sublata nivis
urn:cts:latinLit:phi0893.phi003:6.8	quaecumque praecedet fera;
urn:cts:latinLit:phi0893.phi003:6.9	tu, cum timenda voce complesti nemus,
urn:cts:latinLit:phi0893.phi003:6.10	proiectum odoraris cibum.
urn:cts:latinLit:phi0893.phi003:6.11	cave, cave, namque in malos asperrimus
urn:cts:latinLit:phi0893.phi003:6.12	parata tollo cornua,
urn:cts:latinLit:phi0893.phi003:6.13	qualis Lycambae spretus infido gener
urn:cts:latinLit:phi0893.phi003:6.14	aut acer hostis Bupalo.
urn:cts:latinLit:phi0893.phi003:6.15	an si quis atro dente me petiverit,
urn:cts:latinLit:phi0893.phi003:6.16	inultus ut flebo puer?

